NumeroComprobante,FechaFactura,IdItem,NombreProducto,Descripcion,Cantidad,Precio,Total
B0200003352,2026-05-21,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003353,2026-05-22,619,KIT-COMPLETA DEFENSA HIJET,,2,29000.0,52490.0
B0200003353,2026-05-22,1420,HIJET TRASERO EXTRA REFORZADO,,2,3000.0,6000.0
B0200003353,2026-05-22,1102,HIJET PORTA ESCALERA CON SEGURIDAD MODERNO,,2,15500.0,31000.0
B0200003353,2026-05-22,761,BOLA DE JALON 2000 LB (opcional),,2,750.0,1500.0
B0200003353,2026-05-22,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",2,4500.0,9000.0
B0200003354,2026-05-22,474,HYUNDAI PORTER KIT DEFENSA COMPLETA,1 CABINA,1,33000.0,28502.1
B0200003354,2026-05-22,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003354,2026-05-22,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003354,2026-05-22,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003355,2026-05-22,611,KIT-COMPLETA NISSAN NV 350 MODERNA,TECHO BAJITO,1,48000.0,44500.8
B0200003355,2026-05-22,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003355,2026-05-22,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003356,2026-05-22,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25502.6
B0200003356,2026-05-22,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003356,2026-05-22,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003357,2026-05-23,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25502.6
B0200003357,2026-05-23,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003357,2026-05-23,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003357,2026-05-23,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003358,2026-05-25,337,INSTALACION,DEFENSA TRASERA SUZUKI ALTO,1,1500.0,1500.0
B0200003359,2026-05-25,474,HYUNDAI PORTER KIT DEFENSA COMPLETA,1 CABINA,1,33000.0,28502.1
B0200003359,2026-05-25,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003359,2026-05-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003359,2026-05-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003360,2026-05-25,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,,3,33000.0,84110.4
B0200003360,2026-05-25,800,PORTA PIES PARA CAMION,,3,4000.0,14160.0
B0200003360,2026-05-25,761,BOLA DE JALON 2000 LB (opcional),,3,750.0,2655.0
B0200003360,2026-05-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",3,4500.0,15930.0
B0200003361,2026-05-25,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,"1 CABINA 4X4

  2 ARANDELAS ADICIONAL PARA LUCES ALOGENAS",1,33000.0,28502.1
B0200003361,2026-05-25,800,PORTA PIES PARA CAMION,LOS QUIERE CUADRADO,1,4000.0,4000.0
B0200003361,2026-05-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003361,2026-05-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003362,2026-05-25,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,,1,33000.0,28502.1
B0200003362,2026-05-25,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003362,2026-05-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003362,2026-05-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003363,2026-05-26,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,29502.0
B0200003363,2026-05-26,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003363,2026-05-26,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003364,2026-05-26,1368,KIA UNA CABINA PROTECCION PARA LA CAMA EN TOLA CORRUGADA,,1,48000.0,54940.8
B0200003365,2026-05-26,870,DELANTERA FORD FT150,,1,50000.0,47500.0
B0200003365,2026-05-26,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003366,2026-05-26,707,ISUZU CARA ANCHA DEFENSA DELANTERA,,1,26000.0,24700.0
B0200003366,2026-05-26,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003366,2026-05-26,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003367,2026-05-27,624,ESTRIBOS KIA BONGO-K2700,1 CABINA,1,12500.0,11875.0
B0200003367,2026-05-27,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003368,2026-05-27,309,REPARACION GRADO (B),DEFENSA TRASERA NV200,1,6500.0,6500.0
B0200003369,2026-05-28,337,INSTALACION,TRASERO TOYOTA HIACE,1,1000.0,1000.0
B0200003370,2026-05-28,611,KIT-COMPLETA NISSAN NV 350 MODERNA,,1,48000.0,45120.0
B0200003370,2026-05-28,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003370,2026-05-28,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003371,2026-05-28,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,30501.9
B0200003371,2026-05-28,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003371,2026-05-28,1127,TOWN ACE CANASTO,,1,22000.0,22000.0
B0200003371,2026-05-28,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003372,2026-05-28,578,REPARACION GRADO (A),DEFENSA DELANTERA NISSAN FRONTIER,1,6000.0,6000.0
B0200003372,2026-05-28,337,INSTALACION,,1,1500.0,1500.0
B0200003373,2026-05-28,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,1 CABINA,1,33000.0,36993.0
B0200003373,2026-05-28,800,PORTA PIES PARA CAMION,,1,4000.0,4720.0
B0200003373,2026-05-28,802,PROTECTOR DE BATERIA,,1,3500.0,4130.0
B0200003373,2026-05-28,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,885.0
B0200003373,2026-05-28,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,5310.0
B0200003374,2026-05-28,607,KIT DEFENSA NV 200 COMPLETA,PUERTA TRASERA ABRE HACIA ARRIBA,1,33000.0,31350.0
B0200003374,2026-05-28,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003374,2026-05-28,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003375,2026-05-29,746,KIT ISUZU CARA ANCHA DEFENSA DELANTERA,TIENE FURGON,1,25000.0,23750.0
B0200003375,2026-05-29,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003376,2026-05-29,767,JUEGO DEFENSA DAIHATSU MIRA 2018-2021,,1,29000.0,25502.6
B0200003376,2026-05-29,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003376,2026-05-29,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003377,2026-05-29,296,CAMBIO DE GOMA,"NISSAN NV350
ESTRIBO LADO IZQUIERDO",1,1300.0,1300.0
B0200003378,2026-05-29,746,KIT ISUZU CARA ANCHA DEFENSA DELANTERA,TIENE FURGON,1,25000.0,23750.0
B0200003378,2026-05-29,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003378,2026-05-29,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003379,2026-05-29,746,KIT ISUZU CARA ANCHA DEFENSA DELANTERA,CAMA LARGA,1,25000.0,23750.0
B0200003379,2026-05-29,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003379,2026-05-29,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003380,2026-06-01,1101,ISUZU DEFENSA MODERNA DELANTERA CARA ESTRECHA 69,tiene furgón,1,27500.0,24475.0
B0200003380,2026-06-01,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003380,2026-06-01,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003381,2026-06-01,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,31350.0
B0200003381,2026-06-01,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003381,2026-06-01,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003382,2026-06-01,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,,1,33000.0,28502.1
B0200003382,2026-06-01,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003382,2026-06-01,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003382,2026-06-01,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003383,2026-06-02,619,KIT-COMPLETA DEFENSA HIJET,TRASERO NORMAL,1,29000.0,25502.6
B0200003383,2026-06-02,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003383,2026-06-02,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003384,2026-06-03,674,Kit completo Defensa N400 chevrolet,AÑO 2023,1,34000.0,29501.8
B0200003384,2026-06-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003384,2026-06-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003385,2026-06-03,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,2 ARANDELA ADICIONALES PARA LUCES ALOGENAS,1,33000.0,28502.1
B0200003385,2026-06-03,800,PORTA PIES PARA CAMION,CUADRADOS,1,4000.0,4000.0
B0200003385,2026-06-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003385,2026-06-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003386,2026-06-05,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,24855.9
B0200003386,2026-06-05,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003386,2026-06-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003386,2026-06-05,1471,HIJET SEGURIDAD PARA LUCES TRASERA,,1,3000.0,3000.0
B0200003386,2026-06-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003387,2026-06-05,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,DOBLE CABINA,1,33000.0,31350.0
B0200003387,2026-06-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003387,2026-06-05,802,PROTECTOR DE BATERIA,,1,3500.0,3500.0
B0200003387,2026-06-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003388,2026-06-05,752,KIT COMPLETO HIACE 5ta Generacion 2004-2019,AÑO 2020,1,48500.0,44503.6
B0200003388,2026-06-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003388,2026-06-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003389,2026-06-05,578,REPARACION GRADO (A),"JUEGO COMPLETO K2700

 1 CABINA",1,9900.0,11682.0
B0200003390,2026-06-05,607,KIT DEFENSA NV 200 COMPLETA,PUERTA TRASERA ABRE HACIA ARRIBA,1,33000.0,31350.0
B0200003390,2026-06-05,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003390,2026-06-05,1104,NV 200 PORTA ESCALERA CON SEGURIDAD,,1,16000.0,16000.0
B0200003390,2026-06-05,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003391,2026-06-05,578,REPARACION GRADO (A),DEFENSA TARSERA TOYOTA HIACE,1,4350.0,4350.0
B0200003391,2026-06-05,578,REPARACION GRADO (A),ESTRIBOS HIACE,1,4350.0,4350.0
B0200003392,2026-06-06,578,REPARACION GRADO (A),MINI CACHUCHA KIA,1,7500.0,7500.0
B0200003393,2026-06-06,620,KIT-TRASERO DEFENSA TOWN ACE,,1,12500.0,11875.0
B0200003393,2026-06-06,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003393,2026-06-06,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003394,2026-06-06,578,REPARACION GRADO (A),DEFENSA DELANTERA,1,3750.0,3750.0
B0200003394,2026-06-06,578,REPARACION GRADO (A),ESTRIBOS,1,3600.0,3600.0
B0200003395,2026-06-06,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,1 CABINA,1,33000.0,28502.1
B0200003395,2026-06-06,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003395,2026-06-06,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003395,2026-06-06,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003396,2026-06-08,309,REPARACION GRADO (B),DEFENSA FRONTAL TOYOTA HIACE,1,7200.0,7200.0
B0200003397,2026-06-08,578,REPARACION GRADO (A),"JUEGO DE ESTRIBOS 

  TOYOTA HIACE",1,4350.0,4350.0
B0200003397,2026-06-08,578,REPARACION GRADO (A),"DEFENSA TRASERA 

TOYOTA HIACE",1,5200.0,5200.0
B0200003398,2026-06-08,337,INSTALACION,"1 SOLO ESTRIBOS LADO IZQUIERDO

TOYOTA HIACE",1,1000.0,1000.0
B0200003399,2026-06-08,1226,ADAPTACION,DEFENSA TRASERA HIACE ADAPTACION 2 TUBITOS,1,2500.0,2500.0
B0200003400,2026-06-08,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,,1,33000.0,36603.6
B0200003400,2026-06-08,800,PORTA PIES PARA CAMION,,1,4000.0,4720.0
B0200003400,2026-06-08,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,885.0
B0200003400,2026-06-08,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,5310.0
B0200003401,2026-06-08,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,1 CABINA,1,33000.0,28502.1
B0200003401,2026-06-08,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003401,2026-06-08,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003401,2026-06-08,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003402,2026-06-08,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,29502.0
B0200003402,2026-06-08,761,BOLA DE JALON 2000 LB (opcional),,1,700.0,700.0
B0200003402,2026-06-08,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
